char_len,word_count,type_count,ttr,content_ratio,avg_word_len,clause_count,question_type,has_comparative,has_negation,has_temporal,has_numeric,has_aggregation,has_question_mark,flesch_reading_ease,gunning_fog,flesch_kincaid_grade,smog_index,dep_tree_depth,has_passive,ne_count,ne_density,pos_NOUN,pos_VERB,pos_ADJ,pos_ADV,pos_PROPN,pos_NUM,pos_ADP,pos_DET,pos_PRON,pos_CCONJ,pos_SCONJ,pos_PUNCT,pct_VBZ_VBP,pct_VBD,pct_VBN,ne_ORG,ne_PERSON,ne_GPE,ne_DATE,ne_MONEY,ne_PERCENT,ne_LAW,ne_NORP,ne_PRODUCT,ne_EVENT,ne_TIME,ne_CARDINAL,nlq,Domain
83,17,16,0.9412,0.7059,3.765,0,Can_Could,0,0,0,1,0,0,,,,,4,0,1,0.0588,23.53,17.65,0.0,0.0,0.0,0.0,0.0,0.0,29.41,0.0,11.76,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,Could someone tell me how to make my wifi 2.4GHz so I can connect my video doorbell,TelcoQA
104,19,16,0.8421,0.8947,4.211,1,Other,0,0,1,0,0,0,,,,,3,0,3,0.1429,28.57,9.52,14.29,0.0,9.52,0.0,4.76,0.0,14.29,0.0,0.0,9.52,4.76,0.0,0.0,0,0,0,2,0,0,0,0,0,0,1,0,"Hi

My current deal ends midnight 7th August. Can I specify my EE connection date as 8th August?

Thanks",TelcoQA
347,64,48,0.75,0.6562,4.219,1,Other,0,0,0,1,0,0,,,,,9,0,3,0.039,18.18,10.39,2.6,2.6,5.19,1.3,11.69,9.09,10.39,2.6,3.9,11.69,9.09,0.0,0.0,2,0,0,1,0,0,0,0,0,0,0,0,"Hi, I'm currently running a Home server on my EE Home Broadband (Ubuntu Server 22), and when I try to access the public IPv4 address, it leads to the web interface of the router? Note, it times out whilst trying to connect via an outside network, but I'm rather confused on why it's taking me to the web interface of the router?

Thanks in advance",TelcoQA
241,45,40,0.8889,0.6444,4.289,0,Other,0,0,0,0,0,1,,,,,5,0,1,0.0196,29.41,13.73,5.88,3.92,1.96,0.0,5.88,5.88,9.8,3.92,1.96,7.84,1.96,1.96,0.0,0,0,1,0,0,0,0,0,0,0,0,0,Cannot connect ring doorbell or printer to my new EE router despite getting An EE booster to improve signal. TV and internet freeze/crash. This seems a very inferior system to the BT equipment I had. Other than leaving EE what can I do next?,TelcoQA
365,67,54,0.806,0.6418,4.209,0,Other,0,1,0,0,1,1,,,,,5,0,5,0.0641,15.38,8.97,2.56,5.13,8.97,0.0,11.54,6.41,10.26,2.56,1.28,14.1,6.41,1.28,1.28,1,1,1,2,0,0,0,0,0,0,0,0,"I have been without Landline for a number of weeks. Rang customer services , reply was they are looking into the issue and will ring me back ( on my mobile ) next Friday 5th April. Therefore I am without a landline.! My wife is attending a Hospital Outpatients and awaiting a call from them !! Why is taking so long just to activate my landline? Time to go to Sky ?",TelcoQA
314,54,45,0.8333,0.6481,4.667,2,Other,0,1,0,0,0,0,,,,,5,0,3,0.0536,17.86,21.43,1.79,5.36,5.36,3.57,7.14,3.57,12.5,5.36,3.57,3.57,10.71,7.14,3.57,0,0,0,1,0,0,0,0,0,0,0,2,"I think someone reported this type of issue earlier but from yesterday I started facing this.

Instagram app is not loading any reels, feeds or msg when connected to broadband but when I switched to mobile data it worked

Speedtest report is 67mbps on my 67mbps plan

Sometimes Fire TV is also getting disconnected",TelcoQA
18,4,4,1.0,0.5,3.5,0,Can_Could,0,0,0,0,0,0,,,,,2,0,0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,20.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,would help us all.,TelcoQA
1024,196,125,0.6378,0.648,4.122,6,Other,0,1,1,0,0,1,,,,,7,1,10,0.0476,16.67,14.76,5.24,7.14,3.81,0.0,7.14,8.57,12.38,3.81,1.43,6.19,8.57,1.43,5.71,5,0,0,1,0,0,0,0,1,0,1,0,"Good evening everyone. I’m needing a little help or advice because I’m officially stumped.

i recently had EE’s full fibre busiest home bundle installed and it’s working ok, however I recently saw that the provided router isn’t capable of the speeds so I purchased a third party gaming router instead, an ASUS ROG Rapture GT AX11000, after running through the setup wizard, the router is reporting it is connected to the internet but none of my devices are getting an internet connection no matter what I do.

i have made sure all IP settings are set to automatic so all settings it’s running are from the network, but my router has been assigned a private IP which I cannot seem to change. I have also gone as far as taking the same settings from the EE router and manually inputting them into my ASUS and it still doesn’t give me internet on any device.

Are third party routers blocked from being used or am I missing something? I’ve been trying to get this setup for a week now and I’m all out of ideas. Can anyone help?",TelcoQA
225,39,28,0.7179,0.8718,4.333,1,Other,0,0,1,1,0,0,,,,,4,0,2,0.0417,22.92,16.67,0.0,0.0,8.33,0.0,0.0,2.08,14.58,4.17,2.08,14.58,6.25,0.0,2.08,1,0,0,1,0,0,0,0,0,0,0,0,"I use noip.com to host my domain.  Since yesterday, my EE fibre broadband can't resolve my domain name.  Resetting my router and the fibre modem doesn't help,  I force my router to use Google DNS (8.8.4.4) and problem solved.",TelcoQA
89,20,16,0.8,0.65,3.45,1,Other,0,0,0,0,0,0,,,,,3,0,0,0.0,19.05,19.05,0.0,9.52,4.76,0.0,9.52,0.0,14.29,0.0,4.76,4.76,9.52,0.0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,"i have already got fttp with sky ,if i change to ee would i still have to pay install fee",TelcoQA
507,99,77,0.7778,0.5556,4.0,2,Other,0,1,0,1,1,0,,,,,9,1,6,0.0536,16.07,11.61,7.14,5.36,4.46,0.89,10.71,11.61,9.82,3.57,0.0,7.14,8.04,2.68,2.68,2,0,0,2,0,0,0,0,0,0,0,0,"Hi all,

My broadband has gone down for the first time in 3 months being with EE. Well this is the first I've seen the red los light on the ONT which I assume is total loss of service. Does this need an engineer visit?. Also tried powering the ONT on and off a few times even doing the reset with a pin but to no avail. I did a broadband test with service checker and it says there's a problem with external communication and won't be fixed to 8th July. I'm not waiting that long.

Any help much appreciated",TelcoQA
146,26,25,0.9615,0.7308,4.5,0,Other,0,0,0,0,0,1,,,,,5,0,3,0.1111,18.52,18.52,14.81,7.41,7.41,0.0,7.41,3.7,7.41,0.0,0.0,3.7,3.7,11.11,0.0,0,0,1,0,0,0,0,0,0,0,0,0,"Recently moved from BT to EE customer

First bill they took incorrect payment

Hoping the second one is going to be right

Anyone else had issues?",TelcoQA
177,30,28,0.9333,0.6667,4.567,0,Other,0,1,0,1,0,0,,,,,5,0,2,0.0556,16.67,5.56,11.11,5.56,8.33,2.78,5.56,5.56,5.56,2.78,0.0,11.11,8.33,0.0,5.56,0,1,0,0,0,0,0,0,1,0,0,0,"Hi

I have upgraded to the new EE hub and now Windows 10 PC can't connected to the internet (WiFi connection)

Other devices are ok.

Is something not backwards compatible?

Ash",TelcoQA
34,6,6,1.0,0.6667,4.833,1,When,0,0,0,0,0,0,,,,,2,0,0,0.0,16.67,16.67,16.67,0.0,0.0,0.0,0.0,0.0,16.67,0.0,16.67,0.0,33.33,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,When is my broadband contract ends,TelcoQA
38,8,8,1.0,0.75,3.875,0,How,0,0,0,0,0,0,,,,,2,0,0,0.0,25.0,12.5,0.0,12.5,0.0,0.0,0.0,0.0,25.0,0.0,12.5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,How can I pay my broadband bill online,TelcoQA
167,35,28,0.8,0.6286,3.657,1,Other,0,0,1,1,0,0,,,,,3,0,1,0.0263,10.53,15.79,0.0,7.89,2.63,2.63,5.26,5.26,23.68,10.53,2.63,2.63,7.89,7.89,2.63,0,0,0,0,0,0,0,0,0,0,1,0,"i have tried everything but cant fix it.

i use a wifi adapter usb and i just switched to ee before i was on virgin and it worked fine but now it lags every 35 seconds",TelcoQA
785,151,99,0.6556,0.5695,3.94,6,Other,1,1,0,1,0,0,,,,,7,0,11,0.0618,16.85,8.99,5.06,5.62,2.81,3.93,11.24,8.99,11.8,2.25,2.25,8.43,5.06,3.37,0.56,1,0,2,2,3,0,0,0,0,0,0,2,"I recently switched my mobile to EE so as they were also offering a better deal for broadband (also on BT) it was a no-brainer.

I have tried for 8 days on different devices with absolutely zero success from the BT homepage using the EE link and also direct from the EE site. It let me put the item (550 fibre) in my basket at £34.99 and then ""Sorry, looks like a technical error"".

Now this doesn't bode well as a first impression of EE's fibre offering and to make it worse they have today increased the price to £37.99.

Has anybody else experienced this as the cynic in me see's it as a way to coin another £3 p/m from me which is a slick tactic. I could of course just go to another provider but I feel they should honour the original price as the fault is on their end, not mine.",TelcoQA
277,59,41,0.6949,0.678,3.458,1,Other,0,0,0,1,0,0,,,,,7,0,5,0.0769,24.62,10.77,4.62,3.08,6.15,7.69,4.62,7.69,12.31,4.62,1.54,1.54,6.15,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,3,hi can anyone help me i have a 2 .5gb ethernet with a 1.8gb ee busiest but when i go to my asus rog rapture and then wan to ont box i am only getting 950mb am i doing something wrong any help would be great running a pc with 2.5gb ethernet and a asus rog rapture GT-BE98 THANKS,TelcoQA
531,102,73,0.7157,0.5294,4.029,4,Other,0,1,0,1,0,0,,,,,8,0,4,0.0364,20.91,10.91,5.45,2.73,1.82,1.82,7.27,15.45,6.36,0.91,3.64,5.45,5.45,0.91,0.91,0,0,1,0,0,0,0,0,0,0,0,3,"If this query should be in another forum location please advise.

Hi All.

I want to link a couple of PCs to a 2.4GHz hotspot using a BrightBox2 as a bridge and switch. There have been some articles on the forum whose links give me an unhelpful access denied page so I'm requesting help here. I'm not looking for alternative solutions just the ability to set the BB2 so it will connect to the 2.4GHz only hotspot as some form of cabling is not possible.  A bonus would be for the BB2 to be able to become a local 5GHz access point.",TelcoQA
590,115,77,0.6696,0.5565,4.009,4,Other,0,0,0,1,0,0,,,,,8,1,6,0.0476,16.67,12.7,1.59,3.97,3.17,3.97,12.7,11.11,12.7,1.59,2.38,7.14,4.76,2.38,3.97,1,0,0,0,0,0,0,0,0,0,0,5,"I’ve had to wire one of my EE discs due to the distance of it which has immediately fixed my issue. However, I wondered if there was any issue with wiring all 3 of my discs via Ethernet? My plan would be to use one port on my router with a small switch which connects to each disc over rj45 sockets and trucking (we’ve got an extension being build so this could be wired in the walls). Are there any limitations to using all 3 over Ethernet? I saw a comment recently that it halves the bandwidth on each disc, and only one port on the router can be used? Just need some clarification thanks",TelcoQA
216,43,34,0.7907,0.6047,4.047,1,Other,0,1,0,0,0,0,,,,,7,0,1,0.0213,12.77,25.53,0.0,4.26,4.26,0.0,2.13,8.51,14.89,10.64,2.13,0.0,14.89,2.13,10.64,0,1,0,0,0,0,0,0,0,0,0,0,I've recently got EE broadband and I can't use the WiFi controls I've rebooted the modem and deleted and re-installed the app but all it does is says is installing update and never goes off that page for me to use it,TelcoQA
736,157,74,0.4713,0.6624,3.586,5,Other,0,1,1,0,0,1,,,,,6,1,4,0.0227,13.64,14.77,6.25,2.84,11.93,0.0,8.52,7.39,13.07,1.14,2.27,7.39,2.27,3.41,1.7,2,0,2,0,0,0,0,0,0,0,0,0,"a long story short..(sort of)

I moved from BT broadband with a BT ID recently to EE. I had an old EE ID for Mobile (which I now moved to another provider). The transfer to EE from BT broadband using my existing EE ID wouldn't work so I was advised to use another email address and set up another EE ID which I did. The broadband migrated to EE with no issues.

I would like to merge/delete my old EE ID as it is using an email address I would prefer to use for my EE broadband. If I try to change the EE ID on my current EE broadband a/c it won't let me stating my email address is already registered (old EE ID).

How can I delete the old EE ID a/c as it currently has no products associated with it or merge it into my new EE ID a/c?",TelcoQA
421,79,63,0.7975,0.6456,4.152,4,Other,0,1,0,1,0,0,,,,,9,1,7,0.0778,11.11,17.78,6.67,4.44,8.89,1.11,8.89,5.56,6.67,0.0,3.33,11.11,6.67,0.0,5.56,5,0,2,0,0,0,0,0,0,0,0,0,"Just signed new order for EE Broadband 900 currently on BT fibre (not full). The BT currently has Norton, can’t seem to find what comes with the EE, seems confusing. Also does anyone know if there are any possible issues with BT mail service address. I am presuming that I won’t be required to take out a premium BT package that would be needed to retain full access with another SP. Posted as given up waiting on hold…..",TelcoQA
192,35,31,0.8857,0.7143,4.114,0,Other,0,0,0,1,0,0,,,,,5,0,1,0.025,15.0,15.0,7.5,10.0,7.5,0.0,10.0,5.0,7.5,5.0,0.0,10.0,2.5,5.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,"only just switch over from bt broadband 12th/June/2024 agent told me I would receive a new

hub. but nothing turned up yet. still using bt hub , but broadband is working at the

correct speed.",TelcoQA
338,67,53,0.791,0.597,4.0,4,Other,0,0,0,0,0,0,,,,,12,0,0,0.0,15.07,12.33,8.22,4.11,0.0,0.0,9.59,6.85,13.7,1.37,1.37,8.22,6.85,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,"Hey all! Recently new to EE and tweaking settings on my hub.Everything is working great, port forwarding a doddle to set up etc however there's a setting that I don't seem to be able to find (if it even exists) which is to be able to turn off any sort of access to the hub management from the internet.Can I restrict that ability?Cheers!E",TelcoQA
746,145,91,0.6276,0.6276,3.938,4,Other,0,1,1,1,0,0,,,,,6,1,9,0.0545,15.15,10.91,4.85,4.24,10.3,1.82,8.48,9.7,10.3,1.82,1.21,7.27,8.48,0.61,2.42,2,2,0,2,2,0,0,0,0,0,0,1,"Hello everyone,

I have been with EE for years for mobile and broadband. I have just signed up for another 24 months of 150mbps fibre.

I am going to be sent the latest EE Smart Hub Plus. I noticed EE also offer for £10 a month Smart WiFi Plus where you can get an additional WiFi box to help boost the signal in a mesh format. It says if one isn't enough, they will send you another one to help give decent coverage.

I currently have a very expensive Linksys Mesh system which is really not good, it doesn't work well with Apple Homekit and causes a lot of issues. I have wasted a lot of money on a mesh system which isn't great so £10 a month is quite a lot for me.

I have a few questions regarding the EE Smart WiFi Plus.

Thanks in advance.",TelcoQA
119,26,23,0.8846,0.6923,3.615,2,Other,0,0,0,0,0,0,,,,,7,0,0,0.0,15.38,15.38,0.0,3.85,0.0,0.0,7.69,0.0,23.08,3.85,7.69,0.0,3.85,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Hi there I looking to see if I can get my account number please or can you tell me when my broadband is out of contract,TelcoQA
333,62,52,0.8387,0.6452,4.194,0,Other,0,0,0,0,0,0,,,,,7,1,4,0.0556,22.22,15.28,2.78,1.39,2.78,0.0,5.56,6.94,12.5,5.56,0.0,9.72,9.72,0.0,8.33,0,0,0,2,0,0,0,0,0,0,0,0,"I've had a door salesman offer me a contract today (10th June) and the installation date is set to 3rd july.

I've checked with virgin about cancelation fees for the switch ect. And what they have upgrade wise and i have decided to keep my virgin account but cant seem to cancel my ee order.

Any help will be appreciated, thank you!",TelcoQA
420,83,54,0.6506,0.6024,3.867,2,Other,0,1,0,1,0,0,,,,,5,0,6,0.0645,20.43,10.75,4.3,6.45,8.6,1.08,7.53,10.75,8.6,2.15,2.15,9.68,4.3,1.08,2.15,2,0,2,0,0,0,0,0,1,0,0,1,"Hi I have recently moved from BT FFTP service to similar EE service using the smart hub plus. This is up and running.

I had 3 BT digital phones registered with the BT smart hub. They now say, not surprisingly, no link to hub.

Can I register these phone with the EE hub?

If so, how can I do that

I can see a phone registration process in the hub menus but the BT phones just say, no connection to the hub

TIA

Martin",TelcoQA
194,39,34,0.8718,0.7179,3.923,1,Other,0,0,0,0,0,1,,,,,6,1,2,0.0444,8.89,15.56,2.22,4.44,2.22,0.0,11.11,4.44,20.0,2.22,2.22,6.67,4.44,2.22,2.22,0,1,0,1,0,0,0,0,0,0,0,0,"Hi, I recently paid my final bill of my WiFi contract and I can't phone up to say that I'm going to another provider. What can I do about informing them so I don't get charged beyond this month?",TelcoQA
